conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code,naceCode
Occupation,http://data.europa.eu/esco/occupation/874a2080-a9b6-46a9-8662-c9b7d4208f73,3432,scenograf/scenografă,"scenograf
scenografă",,released,2024-01-26T14:36:25.136Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Scenografii elaborează un concept de scenă pentru o reprezentație și supraveghează executarea acesteia. Activitatea lor se bazează pe cercetare și viziune artistică. Scenografia lor este influențată de și influențează alte tipuri de scenografii și trebuie să fie conformă cu aceste tipuri de scenografie și cu viziunea artistică generală. Prin urmare, scenografii colaborează strâns cu regizorii artistici, operatorii și echipa artistică. În timpul repetițiilor și al reprezentației, îndrumă operatorii pentru a obține o sincronizare și o manipulare optime. Dezvoltă schițe, desene scenografice, modele, planuri sau alte documente pentru a sprijini atelierul și echipa de punere în scenă. De asemenea, pot proiecta standuri de expoziții pentru târguri și alte evenimente. ",3432.5,http://data.europa.eu/ux2/nace2.1/9039
Occupation,http://data.europa.eu/esco/occupation/87580fa5-39d2-4b7e-9274-b744e684f17c,3123,maistru dulgher,,,released,2024-01-24T16:00:19.414Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Maiștrii dulgheri monitorizează lucrările de tâmplărie în construcții. Atribuie sarcini și iau decizii rapide pentru rezolvarea problemelor. Transmit mai departe competențele ucenicilor dulgheri.,3123.1.3,"http://data.europa.eu/ux2/nace2.1/410,
http://data.europa.eu/ux2/nace2.1/4399,
http://data.europa.eu/ux2/nace2.1/913"
Occupation,http://data.europa.eu/esco/occupation/87775d69-ae88-449e-ad71-6f9875711816,3111,tehnician chimist,"laborant chimist
laborantă analize chimice
laborant analize chimice
tehniciană radiochimie
tehnician radiochimie",,released,2024-01-16T14:24:15.281Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tehnicienii chimisti monitorizează procesele chimice și efectuează teste de analiză a substanțelor chimice în scopuri de producție sau în scopuri științifice. Lucrează în laboratoare sau instalații de producție în care oferă asistență chimiștilor în activitatea lor. Laboranții analize chimice desfășoară activități de laborator, testează substanțele chimice, analizează datele și raportează cu privire la activitatea lor.",3111.1,http://data.europa.eu/ux2/nace2.1/20
Occupation,http://data.europa.eu/esco/occupation/87afe3f0-c891-45de-a498-ad2608471c86,9321,lucrător finisare și ambalare textile,"finisor textile
finisor îmbrăcăminte
muncitor necalificat în industria confecțiilor
ambalator îmbrăcăminte",,released,2023-10-30T17:29:17.927Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Lucrătorii în finisare și ambalare textile montează articole de mercerie (de exemplu, nasturi, fermoare și panglici) și taie fire. Aceștia cântăresc, ambalează, etichetează materiale și produse.",9321.1,http://data.europa.eu/ux2/nace2.1/14
Occupation,http://data.europa.eu/esco/occupation/87cb6ef5-fa94-4af4-9511-6fe64c463835,8160,lucrător la prelucrarea laptelui și produselor lactate/lucrătoare la prelucrarea laptelui și produselor lactate,"lucrătoare la prelucrarea laptelui și produselor lactate
lucrător în fabrica de lapte și produse lactate
lucrătoare  în fabrica de lapte și produse lactate
lucrător la prelucrarea laptelui și produselor lactate",,released,2024-01-16T09:39:44.01Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Lucrătorii la prelucrarea laptelui și produselor lactate instalează, acționează și manipulează mașini de prelucrare a laptelui, a brânzeturilor, a înghețatei și a altor produse lactate.",8160.25,http://data.europa.eu/ux2/nace2.1/105
Occupation,http://data.europa.eu/esco/occupation/87d0795a-d41f-47ee-979f-0ab7d73836e7,5321,soră medicală,,,released,2024-01-23T14:07:21.174Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Surorile medicale lucrează în echipe de surori medicale în domeniile profesionale de asistență medicală, asistență socială, îngrijire clinică și îngrijirea persoanelor din toate grupele de vârstă. Surorile medicale contribuie la promovarea și restabilirea sănătății pacienților, oferind sprijin fizic și psihologic pacienților, prietenilor și familiilor.",5321.1.1,http://data.europa.eu/ux2/nace2.1/861
Occupation,http://data.europa.eu/esco/occupation/87e40e79-16fb-4391-9dcb-c15f40e026c1,1431,manager agenție pariuri,manager agenție pariuri sportive,,released,2024-01-26T16:03:52.184Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Managerii de agenție de pariuri organizează și coordonează activitățile unei agenții de pariuri. Supraveghează activitățile zilnice și facilitează comunicarea dintre personal și clienți. Efectuează sarcini de casier, instruiesc personalul și depun eforturi pentru a îmbunătăți rentabilitatea activității lor. Răspund de toate activitățile de pariuri și se asigură că sunt respectate normele și reglementările relevante în materie de pariuri.",1431.2.2,http://data.europa.eu/ux2/nace2.1/920
Occupation,http://data.europa.eu/esco/occupation/87e644b2-8bc1-42d4-bb14-cc4abb0bc715,3435,tehnician pupitru lumini,"operatoare lumini
operatoare pupitru lumini
operator lumini
operator pupitru lumini",,released,2024-01-25T09:25:18.236Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tehnicienii de la pupitrul de lumini controlează luminile unei reprezentații pe baza conceptului artistic sau creativ, în interacțiune cu artiștii interpreți sau executanți. Activitatea lor influențează și este influențată de rezultatele altor tehnicieni. Prin urmare, tehnicienii colaborează strâns cu scenografii și artiștii interpreți sau executanți. Tehnicienii de la pupitrul de lumini pregătesc și supraveghează instalarea, ghidează echipajul tehnic, programează echipamente și operează sistemul de lumini. Pot fi responsabile de dispozitivele de iluminat convenționale sau automatizate și, în unele cazuri, inclusiv de controlarea video. Activitatea lor se bazează pe planuri, instrucțiuni și alte documente. 
 ",3435.25.2,http://data.europa.eu/ux2/nace2.1/9039
Occupation,http://data.europa.eu/esco/occupation/87fd9791-0922-4da0-a984-f518aadf85ec,1420,manager magazin articole vânătoare,"manager magazin arme de foc
manager magazin arme de vânătoare
manager magazin muniții
manager magazin echipamente de vânătoare",,released,2024-01-26T11:12:24.799Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Managerii de magazin de articole de vânătoare răspund de activitățile și personalul din magazinele specializate.,1420.4.1,http://data.europa.eu/ux2/nace2.1/4763
Occupation,http://data.europa.eu/esco/occupation/8801ef16-92a4-4889-8f80-9b78206c7ec0,2619,ofițer drepturile omului,"ofițer de program pentru drepturile omului
ofițer de proiect pentru drepturile omului
avocat în drepturile omului",,released,2024-01-25T15:11:37.035Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Ofițerii în drepturile omului investighează și gestionează încălcările drepturilor omului și elaborează planuri de reducere a încălcărilor și de asigurare a respectării legislației privind drepturile omului. Investighează plângerile prin examinarea informațiilor și intervievarea victimelor și a autorilor infracțiunilor și comunică cu organizațiile implicate în activitățile legate de drepturile omului.,2619.6,http://data.europa.eu/ux2/nace2.1/8423
Occupation,http://data.europa.eu/esco/occupation/880a6cd1-2356-4994-8983-ac364763beaf,8322,valet de parcare,"valet
valet parcare
șofer de parcare",,released,2024-01-16T11:26:01.149Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Valetul de parcare acordă asistență clienților prin mutarea vehiculelor lor într-un anumit loc de parcare. De asemenea, aceștia pot contribui la manipularea bagajelor clienților și pot oferi informații cu privire la taxele pentru locurile de parcare. Valeții de parcare au o atitudine prietenoasă față de clienții lor și respectă politicile și procedurile companiei.",8322.4,http://data.europa.eu/ux2/nace2.1/5221
Occupation,http://data.europa.eu/esco/occupation/884beda8-d242-4fc3-a097-dc11098a7c3d,8154,operator pregătitor chimicale în industria textilă,"vopsitoare textile
vopsitor textile
operatoare vopsire pe suluri perforate
operator vopsire pe suluri perforate",,released,2023-11-13T11:15:10.4Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operatorii pregătitori de chimicale în industria textilă manipulează mașini de vopsit asigurându-se de instalarea acestora. Aceștia pregătesc substanțele chimice, coloranții, băile de colorant și soluțiile conform formulelor. Aceștia realizează probe vopsind produse textile și calculând formulele necesare și vopsesc orice fel de fire sau/și textile.",8154.3,http://data.europa.eu/ux2/nace2.1/133
Occupation,http://data.europa.eu/esco/occupation/88589d68-b870-440e-8444-32e9935cbbbc,7233,mecanic maritim,mecanic naval,,released,2024-01-25T10:13:14.273Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Mecanicii maritimi sunt responsabili de motoarele și de componentele mecanice ale navei și înlocuiesc echipamentele și componentele defecte. Comunică cu alți membri ai echipajului la nivel operațional. Mecanicii maritimi întrețin și repară motoarele și celelalte mașini și aparate, cum ar fi boilerele, generatoarele și echipamentele electrice.",7233.10,"http://data.europa.eu/ux2/nace2.1/3318,
http://data.europa.eu/ux2/nace2.1/3315"
Occupation,http://data.europa.eu/esco/occupation/8862c29b-3810-4fbc-85c7-c9ee87535f73,3123,maistru instalații electrice,,,released,2024-01-25T08:58:52.759Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Maiștrii de instalații electrice monitorizează operațiunile legate de instalarea și întreținerea cablurilor electrice și a altor infrastructuri electrice. Atribuie sarcini și iau decizii rapide pentru rezolvarea problemelor.,3123.1.11,http://data.europa.eu/ux2/nace2.1/4321
Occupation,http://data.europa.eu/esco/occupation/8870032b-9be3-4fd4-b9fb-1d8d9de33c5f,8171,operator la descernalizarea maculaturii prin spălare,operator la descernalizarea maculaturii,,released,2024-01-23T10:12:59.813Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operatorii la descernalizarea maculaturii supraveghează un rezervor în care se amestecă hârtia reciclată cu apă și agenți de dispersie pentru spălarea cernelurilor tipografice. Soluția, numită „pasta de celuloză”, este apoi deshidratată pentru a spăla cernelurile dizolvate.",8171.9,http://data.europa.eu/ux2/nace2.1/1711
Occupation,http://data.europa.eu/esco/occupation/88721b6c-d2ce-41c6-8878-73c0d3aacf39,5411,pompier,"pompier civil
pompier industrial
pompier militar
ofițer de pompieri
subofițer de pompieri
agent salvare aeroportuară și instalații de stins incendii
maistru militar pompieri și protecție civilă",,released,2024-01-23T09:45:02.203Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pompierii au responsabilitatea de a asigura intervenția de urgență în cazul unui focar de incendiu sau al altor situații periculoase. Supraveghează evacuarea spațiilor expuse pericolului și asigură salvarea și îngrijirea victimelor de către profesioniștii adecvați. După evacuarea victimelor din spațiul respectiv, asigură stingerea incendiului, conform reglementărilor în materie de sănătate și de siguranță. Reglementează, de asemenea, curățarea terenului și evaluează daunele.",5411.1,http://data.europa.eu/ux2/nace2.1/8425
